Year,Date,Hourly Demand Met (in MW)
2022,13-Nov 2am,129683.22
2022,13-Nov 3am,128232.05
2022,13-Nov 4am,129617.66
2022,13-Nov 5am,136396.54
2022,13-Nov 6am,144821.86
2022,13-Nov 7am,151711.8
2022,13-Nov 8am,156133.87
2022,13-Nov 9am,161320.66
2022,13-Nov 10am,164822.21
2022,13-Nov 11am,165056.1
2022,13-Nov 12pm,163308.29
2022,13-Nov 1pm,159661.7
2022,13-Nov 2pm,155779.34
2022,13-Nov 3pm,152555.29
2022,13-Nov 4pm,150272.06
2022,13-Nov 5pm,151809.41
2022,13-Nov 6pm,157297.95
2022,13-Nov 7pm,154324.42
2022,13-Nov 8pm,145033.38
2022,13-Nov 9pm,138405.09
2022,13-Nov 10pm,134367.8
2022,13-Nov 11pm,131220.94
2022,14-Nov 12am,127837.55
2022,14-Nov 1am,125874.98
2022,14-Nov 2am,125120.41
2022,14-Nov 3am,123473.49
2022,14-Nov 4am,125787.07
2022,14-Nov 5am,135650.67
2022,14-Nov 6am,150099.84
2022,14-Nov 7am,161310.28
2022,14-Nov 8am,163794.01
2022,14-Nov 9am,170841.7
2022,14-Nov 10am,174687.99
2022,14-Nov 11am,174396.31
2022,14-Nov 12pm,171505.74
2022,14-Nov 1pm,166562.67
2022,14-Nov 2pm,165636.1
2022,14-Nov 3pm,165335.8
2022,14-Nov 4pm,160156.61
2022,14-Nov 5pm,166880.49
2022,14-Nov 6pm,160817.92
2022,14-Nov 7pm,154332.36
2022,14-Nov 8pm,145056.87
2022,14-Nov 9pm,146180.29
2022,14-Nov 10pm,140712.93
2022,14-Nov 11pm,136743.82
2022,15-Nov 12am,134342.92
2022,15-Nov 1am,132189.7
2022,15-Nov 2am,129286.64
2022,15-Nov 3am,129023.04
2022,15-Nov 4am,131231.01
2022,15-Nov 5am,140288.37
2022,15-Nov 6am,154609.62
2022,15-Nov 7am,165570.22
2022,15-Nov 8am,167755.79
2022,15-Nov 9am,172727.0
2022,15-Nov 10am,175824.84
2022,15-Nov 11am,174578.83
2022,15-Nov 12pm,173039.66
2022,15-Nov 1pm,167705.12
2022,15-Nov 2pm,166067.53
2022,15-Nov 3pm,166158.97
2022,15-Nov 4pm,165505.73
2022,15-Nov 5pm,168999.58
2022,15-Nov 6pm,171211.93
2022,15-Nov 7pm,167250.9
2022,15-Nov 8pm,156086.37
2022,15-Nov 9pm,148007.15
2022,15-Nov 10pm,143381.8
2022,15-Nov 11pm,139771.33
2022,16-Nov 12am,135773.54
2022,16-Nov 1am,133511.02
2022,16-Nov 2am,131287.56
2022,16-Nov 3am,130756.85
2022,16-Nov 4am,133024.55
2022,16-Nov 5am,142413.22
2022,16-Nov 6am,157211.75
2022,16-Nov 7am,167508.19
2022,16-Nov 8am,169777.55
2022,16-Nov 9am,173792.68
2022,16-Nov 10am,176748.16
2022,16-Nov 11am,175764.25
2022,16-Nov 12pm,174126.54
2022,16-Nov 1pm,170198.91
2022,16-Nov 2pm,169223.35
2022,16-Nov 3pm,167815.76
2022,16-Nov 4pm,166210.42
2022,16-Nov 5pm,167701.29
2022,16-Nov 6pm,172939.11
2022,16-Nov 7pm,168313.62
2022,16-Nov 8pm,156612.5
2022,16-Nov 9pm,149010.41
2022,16-Nov 10pm,143901.38
2022,16-Nov 11pm,140416.94
2022,17-Nov 12am,136565.82
2022,17-Nov 1am,133777.76
2022,17-Nov 2am,131277.43
2022,17-Nov 3am,130317.44
2022,17-Nov 4am,132831.51
2022,17-Nov 5am,142863.71
2022,17-Nov 6am,158485.19
2022,17-Nov 7am,169665.5
2022,17-Nov 8am,171567.04
2022,17-Nov 9am,175491.98
2022,17-Nov 10am,178026.4
2022,17-Nov 11am,177241.19
2022,17-Nov 12pm,175398.53
2022,17-Nov 1pm,168991.33
2022,17-Nov 2pm,168033.55
2022,17-Nov 3pm,168232.17
2022,17-Nov 4pm,167011.72
2022,17-Nov 5pm,167334.84
2022,17-Nov 6pm,173035.17
2022,17-Nov 7pm,168033.47
2022,17-Nov 8pm,156622.29
2022,17-Nov 9pm,148228.58
2022,17-Nov 10pm,143044.25
2022,17-Nov 11pm,138736.43
2022,18-Nov 12am,135757.6
2022,18-Nov 1am,133043.44
2022,18-Nov 2am,130786.68
2022,18-Nov 3am,129867.0
2022,18-Nov 4am,132601.12
2022,18-Nov 5am,142549.68
2022,18-Nov 6am,157389.05
2022,18-Nov 7am,168772.61
2022,18-Nov 8am,172073.32
2022,18-Nov 9am,176546.17
2022,18-Nov 10am,178930.7
2022,18-Nov 11am,178903.7
2022,18-Nov 12pm,177072.23
2022,18-Nov 1pm,173074.06
2022,18-Nov 2pm,170799.3
2022,18-Nov 3pm,169188.08
2022,18-Nov 4pm,166535.78
2022,18-Nov 5pm,168783.96
2022,18-Nov 6pm,173123.58
2022,18-Nov 7pm,167108.02
2022,18-Nov 8pm,155212.27
2022,18-Nov 9pm,146745.61
2022,18-Nov 10pm,141226.68
2022,18-Nov 11pm,137751.77
2022,19-Nov 12am,134528.33
2022,19-Nov 1am,131599.52
2022,19-Nov 2am,129033.75
2022,19-Nov 3am,128275.52
2022,19-Nov 4am,130605.75
2022,19-Nov 5am,139855.74
2022,19-Nov 6am,154067.36
2022,19-Nov 7am,166258.25
2022,19-Nov 8am,170109.49
2022,19-Nov 9am,175237.23
2022,19-Nov 10am,177942.71
2022,19-Nov 11am,177773.17
2022,19-Nov 12pm,175837.9
2022,19-Nov 1pm,170623.81
2022,19-Nov 2pm,168858.18
2022,19-Nov 3pm,167814.88
2022,19-Nov 4pm,166324.08
2022,19-Nov 5pm,167415.22
2022,19-Nov 6pm,171212.37
2022,19-Nov 7pm,166100.13
2022,19-Nov 8pm,154543.89
2022,19-Nov 9pm,145610.5
2022,19-Nov 10pm,140203.23
2022,19-Nov 11pm,136700.96
2022,20-Nov 12am,133285.76
2022,20-Nov 1am,130616.83
2022,20-Nov 2am,128410.14
2022,20-Nov 3am,127640.43
2022,20-Nov 4am,129252.23
2022,20-Nov 5am,137009.94
2022,20-Nov 6am,147654.99
2022,20-Nov 7am,157307.74
2022,20-Nov 8am,162820.56
2022,20-Nov 9am,169189.74
2022,20-Nov 10am,173642.67
2022,20-Nov 11am,173441.49
2022,20-Nov 12pm,171679.52
2022,20-Nov 1pm,167150.04
2022,20-Nov 2pm,162889.98
2022,20-Nov 3pm,159409.07
2022,20-Nov 4pm,155948.81
2022,20-Nov 5pm,157228.75
2022,20-Nov 6pm,160437.6
2022,20-Nov 7pm,155485.69
2022,20-Nov 8pm,145587.56
2022,20-Nov 9pm,138230.76
2022,20-Nov 10pm,134203.27
2022,20-Nov 11pm,130411.76
2022,21-Nov 12am,126832.14
2022,21-Nov 1am,124302.79
2022,21-Nov 2am,122154.73
2022,21-Nov 3am,121423.86
2022,21-Nov 4am,124304.68
2022,21-Nov 5am,135559.97
2022,21-Nov 6am,152097.08
2022,21-Nov 7am,165249.51
2022,21-Nov 8am,169542.95
2022,21-Nov 9am,176715.9
2022,21-Nov 10am,180328.43
2022,21-Nov 11am,178630.69
2022,21-Nov 12pm,176366.35
2022,21-Nov 1pm,171214.37
2022,21-Nov 2pm,168972.07
2022,21-Nov 3pm,168152.78
2022,21-Nov 4pm,166644.01
2022,21-Nov 5pm,166174.19
2022,21-Nov 6pm,172856.22
2022,21-Nov 7pm,165807.97
2022,21-Nov 8pm,153745.42
2022,21-Nov 9pm,146625.59
2022,21-Nov 10pm,140761.96
2022,21-Nov 11pm,136391.79
2022,22-Nov 12am,132803.26
2022,22-Nov 1am,129923.48
2022,22-Nov 2am,128191.06
2022,22-Nov 3am,127240.12
2022,22-Nov 4am,129396.62
2022,22-Nov 5am,139621.05
2022,22-Nov 6am,155070.34
2022,22-Nov 7am,168997.47
2022,22-Nov 8am,172937.99
2022,22-Nov 9am,177445.07
2022,22-Nov 10am,181291.35
2022,22-Nov 11am,179939.28
2022,22-Nov 12pm,177286.89
2022,22-Nov 1pm,172122.28
2022,22-Nov 2pm,170517.88
2022,22-Nov 3pm,169285.28
2022,22-Nov 4pm,168336.09
2022,22-Nov 5pm,171242.39
2022,22-Nov 6pm,175306.85
2022,22-Nov 7pm,168650.88
2022,22-Nov 8pm,156114.57
2022,22-Nov 9pm,148218.07
2022,22-Nov 10pm,142381.41
2022,22-Nov 11pm,138261.54
2022,23-Nov 12am,134396.23
2022,23-Nov 1am,131488.53
2022,23-Nov 2am,128766.29
2022,23-Nov 3am,127920.06
2022,23-Nov 4am,130026.33
2022,23-Nov 5am,141085.52
2022,23-Nov 6am,156308.85
2022,23-Nov 7am,170606.22
2022,23-Nov 8am,173474.03
2022,23-Nov 9am,178163.98
2022,23-Nov 10am,180756.96
2022,23-Nov 11am,179573.43
2022,23-Nov 12pm,177552.75
2022,23-Nov 1pm,172998.96
2022,23-Nov 2pm,171169.15
2022,23-Nov 3pm,169743.27
2022,23-Nov 4pm,168312.14
2022,23-Nov 5pm,169312.8
2022,23-Nov 6pm,173679.75
2022,23-Nov 7pm,168439.13
2022,23-Nov 8pm,157248.83
2022,23-Nov 9pm,148730.18
2022,23-Nov 10pm,143103.08
2022,23-Nov 11pm,139847.64
2022,24-Nov 12am,135745.58
2022,24-Nov 1am,132435.76
2022,24-Nov 2am,129855.81
2022,24-Nov 3am,129474.17
2022,24-Nov 4am,131817.8
2022,24-Nov 5am,142438.03
2022,24-Nov 6am,157449.88
2022,24-Nov 7am,170225.14
2022,24-Nov 8am,173400.48
2022,24-Nov 9am,179502.78
2022,24-Nov 10am,181595.72
2022,24-Nov 11am,180807.39
2022,24-Nov 12pm,178280.75
2022,24-Nov 1pm,173833.76
2022,24-Nov 2pm,172521.81
2022,24-Nov 3pm,171098.19
2022,24-Nov 4pm,168903.88
2022,24-Nov 5pm,170255.19
2022,24-Nov 6pm,173889.26
2022,24-Nov 7pm,169425.55
2022,24-Nov 8pm,158465.13
2022,24-Nov 9pm,150352.5
2022,24-Nov 10pm,145364.02
2022,24-Nov 11pm,141239.59
2022,25-Nov 12am,136956.93
2022,25-Nov 1am,134052.68
2022,25-Nov 2am,131342.29
2022,25-Nov 3am,130788.94
2022,25-Nov 4am,133394.29
2022,25-Nov 5am,143708.92
2022,25-Nov 6am,158901.51
2022,25-Nov 7am,173012.04
2022,25-Nov 8am,177280.13
2022,25-Nov 9am,182793.51
2022,25-Nov 10am,185532.49
2022,25-Nov 11am,184552.81
2022,25-Nov 12pm,182369.69
2022,25-Nov 1pm,177031.51
2022,25-Nov 2pm,174224.9
2022,25-Nov 3pm,172912.63
2022,25-Nov 4pm,170391.27
2022,25-Nov 5pm,171230.65
2022,25-Nov 6pm,174960.1
2022,25-Nov 7pm,169785.58
2022,25-Nov 8pm,158213.55
2022,25-Nov 9pm,150048.72
2022,25-Nov 10pm,145435.38
2022,25-Nov 11pm,141702.52
2022,26-Nov 12am,137730.0
2022,26-Nov 1am,134844.02
2022,26-Nov 2am,132387.5
2022,26-Nov 3am,131570.3
2022,26-Nov 4am,133415.84
2022,26-Nov 5am,142606.46
2022,26-Nov 6am,157136.12
2022,26-Nov 7am,170114.87
2022,26-Nov 8am,175246.51
2022,26-Nov 9am,181944.51
2022,26-Nov 10am,184780.52
2022,26-Nov 11am,183342.52
2022,26-Nov 12pm,181184.94
2022,26-Nov 1pm,175590.43
2022,26-Nov 2pm,173808.14
2022,26-Nov 3pm,172079.75
2022,26-Nov 4pm,169922.35
2022,26-Nov 5pm,171118.34
2022,26-Nov 6pm,175137.24
2022,26-Nov 7pm,169598.63
2022,26-Nov 8pm,158158.99
2022,26-Nov 9pm,150024.04
2022,26-Nov 10pm,145161.95
2022,26-Nov 11pm,141592.2
2022,27-Nov 12am,137182.58
2022,27-Nov 1am,134190.32
2022,27-Nov 2am,131835.04
2022,27-Nov 3am,130431.71
2022,27-Nov 4am,132259.25
2022,27-Nov 5am,140181.34
2022,27-Nov 6am,150484.09
2022,27-Nov 7am,161311.26
2022,27-Nov 8am,167503.97
2022,27-Nov 9am,175403.22
2022,27-Nov 10am,178899.89
2022,27-Nov 11am,179222.61
2022,27-Nov 12pm,176424.04
2022,27-Nov 1pm,171858.13
2022,27-Nov 2pm,166832.85
2022,27-Nov 3pm,162944.46
2022,27-Nov 4pm,158925.32
2022,27-Nov 5pm,159674.29
2022,27-Nov 6pm,163848.74
2022,27-Nov 7pm,158872.28
2022,27-Nov 8pm,149178.91
2022,27-Nov 9pm,141396.43
2022,27-Nov 10pm,137486.06
2022,27-Nov 11pm,134181.67
2022,28-Nov 12am,130612.3
2022,28-Nov 1am,128094.43
2022,28-Nov 2am,126200.5
2022,28-Nov 3am,125643.79
2022,28-Nov 4am,128135.32
2022,28-Nov 5am,139470.71
2022,28-Nov 6am,154875.03
2022,28-Nov 7am,169322.77
2022,28-Nov 8am,173793.7
2022,28-Nov 9am,180036.28
2022,28-Nov 10am,184988.04
2022,28-Nov 11am,185024.46
2022,28-Nov 12pm,181806.94
2022,28-Nov 1pm,177590.08
2022,28-Nov 2pm,175178.98
2022,28-Nov 3pm,173430.46
2022,28-Nov 4pm,168546.83
2022,28-Nov 5pm,170580.06
2022,28-Nov 6pm,174797.49
2022,28-Nov 7pm,168966.15
2022,28-Nov 8pm,156611.29
2022,28-Nov 9pm,148534.06
2022,28-Nov 10pm,143661.61
2022,28-Nov 11pm,139864.4
2022,29-Nov 12am,136113.3
2022,29-Nov 1am,133093.57
2022,29-Nov 2am,130009.73
2022,29-Nov 3am,129790.32
2022,29-Nov 4am,131395.22
2022,29-Nov 5am,142562.11
2022,29-Nov 6am,158284.88
2022,29-Nov 7am,171284.28
2022,29-Nov 8am,175823.05
2022,29-Nov 9am,181618.98
2022,29-Nov 10am,184154.82
2022,29-Nov 11am,183569.7
2022,29-Nov 12pm,180949.34
2022,29-Nov 1pm,175531.49
2022,29-Nov 2pm,173549.42
2022,29-Nov 3pm,172405.01
2022,29-Nov 4pm,169920.67
2022,29-Nov 5pm,172150.06
2022,29-Nov 6pm,176351.32
2022,29-Nov 7pm,169595.61
2022,29-Nov 8pm,157813.59
2022,29-Nov 9pm,148800.61
2022,29-Nov 10pm,143605.31
2022,29-Nov 11pm,139425.01
2022,30-Nov 12am,135696.36
2022,30-Nov 1am,132355.29
2022,30-Nov 2am,129862.95
2022,30-Nov 3am,129024.47
2022,30-Nov 4am,131116.15
2022,30-Nov 5am,141573.27
2022,30-Nov 6am,157903.14
2022,30-Nov 7am,172706.81
2022,30-Nov 8am,177262.65
2022,30-Nov 9am,183809.17
2022,30-Nov 10am,185727.41
2022,30-Nov 11am,184713.55
2022,30-Nov 12pm,183058.41
2022,30-Nov 1pm,178399.69
2022,30-Nov 2pm,175929.6
2022,30-Nov 3pm,174469.38
2022,30-Nov 4pm,171504.87
2022,30-Nov 5pm,172362.77
2022,30-Nov 6pm,176085.13
2022,30-Nov 7pm,170057.49
2022,30-Nov 8pm,157750.7
2022,30-Nov 9pm,149606.03
2022,30-Nov 10pm,143634.03
2022,30-Nov 11pm,139464.66
2022,01-Dec 12am,134960.91
2022,01-Dec 1am,132141.39
2022,01-Dec 2am,129768.33
2022,01-Dec 3am,128855.54
2022,01-Dec 4am,131284.97
2022,01-Dec 5am,142342.77
2022,01-Dec 6am,158092.77
2022,01-Dec 7am,172364.71
2022,01-Dec 8am,175289.83
2022,01-Dec 9am,181438.55
2022,01-Dec 10am,184221.89
2022,01-Dec 11am,182406.78
2022,01-Dec 12pm,179435.49
2022,01-Dec 1pm,175090.63
2022,01-Dec 2pm,173217.24
2022,01-Dec 3pm,171293.51
2022,01-Dec 4pm,168666.65
2022,01-Dec 5pm,169703.52
2022,01-Dec 6pm,173398.21
2022,01-Dec 7pm,167460.42
2022,01-Dec 8pm,156035.59
2022,01-Dec 9pm,148004.22
2022,01-Dec 10pm,142690.06
2022,01-Dec 11pm,138892.52
2022,02-Dec 12am,135228.79
2022,02-Dec 1am,132600.07
2022,02-Dec 2am,130458.35
2022,02-Dec 3am,129666.45
2022,02-Dec 4am,131991.42
2022,02-Dec 5am,142476.42
2022,02-Dec 6am,157538.68
2022,02-Dec 7am,171972.78
2022,02-Dec 8am,176338.75
2022,02-Dec 9am,182656.71
2022,02-Dec 10am,186846.28
2022,02-Dec 11am,187271.15
2022,02-Dec 12pm,184688.42
2022,02-Dec 1pm,179543.15
2022,02-Dec 2pm,176079.36
2022,02-Dec 3pm,173853.49
2022,02-Dec 4pm,170553.16
2022,02-Dec 5pm,171284.19
2022,02-Dec 6pm,174079.95
2022,02-Dec 7pm,168784.0
2022,02-Dec 8pm,157104.01
2022,02-Dec 9pm,148768.29
2022,02-Dec 10pm,143632.07
2022,02-Dec 11pm,140374.64
2022,03-Dec 12am,136621.98
2022,03-Dec 1am,133496.16
2022,03-Dec 2am,131343.44
2022,03-Dec 3am,130242.06
2022,03-Dec 4am,132408.93
2022,03-Dec 5am,142178.65
2022,03-Dec 6am,156133.7
2022,03-Dec 7am,170756.2
2022,03-Dec 8am,176117.33
2022,03-Dec 9am,181896.06
2022,03-Dec 10am,185327.55
2022,03-Dec 11am,184635.3
2022,03-Dec 12pm,183290.31
2022,03-Dec 1pm,179133.2
2022,03-Dec 2pm,175421.03
2022,03-Dec 3pm,174094.6
2022,03-Dec 4pm,170774.28
2022,03-Dec 5pm,171691.82
2022,03-Dec 6pm,174867.33
2022,03-Dec 7pm,168591.28
2022,03-Dec 8pm,157317.95
2022,03-Dec 9pm,149837.47
2022,03-Dec 10pm,144720.4
2022,03-Dec 11pm,141185.4
2022,04-Dec 12am,137530.78
2022,04-Dec 1am,134475.06
2022,04-Dec 2am,132502.99
2022,04-Dec 3am,131079.22
2022,04-Dec 4am,133618.51
2022,04-Dec 5am,141971.61
2022,04-Dec 6am,152059.98
2022,04-Dec 7am,163156.86
2022,04-Dec 8am,169928.07
2022,04-Dec 9am,177574.55
2022,04-Dec 10am,180422.87
2022,04-Dec 11am,179743.0
2022,04-Dec 12pm,178216.27
2022,04-Dec 1pm,173885.61
2022,04-Dec 2pm,168772.58
2022,04-Dec 3pm,164363.32
2022,04-Dec 4pm,160201.54
2022,04-Dec 5pm,160624.9
2022,04-Dec 6pm,163001.58
2022,04-Dec 7pm,158279.89
2022,04-Dec 8pm,149099.87
2022,04-Dec 9pm,141635.22
2022,04-Dec 10pm,137412.27
2022,04-Dec 11pm,133757.98
2022,05-Dec 12am,130359.9
2022,05-Dec 1am,127285.58
2022,05-Dec 2am,125198.95
2022,05-Dec 3am,124083.9
2022,05-Dec 4am,127420.11
2022,05-Dec 5am,138664.4
2022,05-Dec 6am,154568.0
2022,05-Dec 7am,170383.93
2022,05-Dec 8am,177011.03
2022,05-Dec 9am,183601.28
2022,05-Dec 10am,186133.65
2022,05-Dec 11am,185603.59
2022,05-Dec 12pm,182704.16
2022,05-Dec 1pm,178151.78
2022,05-Dec 2pm,175148.62
2022,05-Dec 3pm,174019.44
2022,05-Dec 4pm,171237.12
2022,05-Dec 5pm,172297.92
2022,05-Dec 6pm,175337.17
2022,05-Dec 7pm,169182.81
2022,05-Dec 8pm,158390.95
2022,05-Dec 9pm,150458.75
2022,05-Dec 10pm,145232.08
2022,05-Dec 11pm,140282.3
2022,06-Dec 12am,135641.12
2022,06-Dec 1am,132616.71
2022,06-Dec 2am,130396.32
2022,06-Dec 3am,129220.3
2022,06-Dec 4am,131176.97
2022,06-Dec 5am,143032.26
2022,06-Dec 6am,158758.68
2022,06-Dec 7am,173714.91
2022,06-Dec 8am,180833.65
2022,06-Dec 9am,186717.93
2022,06-Dec 10am,189678.75
2022,06-Dec 11am,187853.86
2022,06-Dec 12pm,184495.7
2022,06-Dec 1pm,178912.22
2022,06-Dec 2pm,177089.32
2022,06-Dec 3pm,176179.4
2022,06-Dec 4pm,173211.31
2022,06-Dec 5pm,174119.0
2022,06-Dec 6pm,175674.22
2022,06-Dec 7pm,170959.23
2022,06-Dec 8pm,159174.21
2022,06-Dec 9pm,151123.0
2022,06-Dec 10pm,145359.4
2022,06-Dec 11pm,140465.63
2022,07-Dec 12am,136566.81
2022,07-Dec 1am,133399.72
2022,07-Dec 2am,130847.64
2022,07-Dec 3am,129569.48
2022,07-Dec 4am,132719.98
2022,07-Dec 5am,143623.03
2022,07-Dec 6am,159991.85
2022,07-Dec 7am,174962.78
2022,07-Dec 8am,181717.74
2022,07-Dec 9am,186825.33
2022,07-Dec 10am,189568.48
2022,07-Dec 11am,187559.03
2022,07-Dec 12pm,185349.48
2022,07-Dec 1pm,179583.77
2022,07-Dec 2pm,175988.4
2022,07-Dec 3pm,175601.72
2022,07-Dec 4pm,172371.24
2022,07-Dec 5pm,173680.74
2022,07-Dec 6pm,177133.96
2022,07-Dec 7pm,171206.67
2022,07-Dec 8pm,160024.59
2022,07-Dec 9pm,151733.26
2022,07-Dec 10pm,144857.02
2022,07-Dec 11pm,140356.53
2022,08-Dec 12am,136131.42
2022,08-Dec 1am,132886.94
2022,08-Dec 2am,130042.55
2022,08-Dec 3am,129410.84
2022,08-Dec 4am,133258.97
2022,08-Dec 5am,143672.18
2022,08-Dec 6am,159780.65
2022,08-Dec 7am,174172.48
2022,08-Dec 8am,179728.08
2022,08-Dec 9am,185807.0
2022,08-Dec 10am,186692.24
2022,08-Dec 11am,185145.35
2022,08-Dec 12pm,182672.64
2022,08-Dec 1pm,177287.34
2022,08-Dec 2pm,174780.42
2022,08-Dec 3pm,173643.22
2022,08-Dec 4pm,171522.79
2022,08-Dec 5pm,171716.08
2022,08-Dec 6pm,174921.34
2022,08-Dec 7pm,169326.42
2022,08-Dec 8pm,157320.3
2022,08-Dec 9pm,147751.9
2022,08-Dec 10pm,141222.14
2022,08-Dec 11pm,136958.21
2022,09-Dec 12am,132547.71
2022,09-Dec 1am,129218.49
2022,09-Dec 2am,126900.07
2022,09-Dec 3am,125951.27
2022,09-Dec 4am,128496.09
2022,09-Dec 5am,138910.31
2022,09-Dec 6am,155298.16
2022,09-Dec 7am,171702.2
2022,09-Dec 8am,177483.14
2022,09-Dec 9am,182856.15
2022,09-Dec 10am,184162.52
2022,09-Dec 11am,183795.11
2022,09-Dec 12pm,181706.58
2022,09-Dec 1pm,175625.84
2022,09-Dec 2pm,172725.11
2022,09-Dec 3pm,170916.92
2022,09-Dec 4pm,168512.84
2022,09-Dec 5pm,169605.72
2022,09-Dec 6pm,173034.41
2022,09-Dec 7pm,166645.91
2022,09-Dec 8pm,154064.0
2022,09-Dec 9pm,144170.97
2022,09-Dec 10pm,137142.38
2022,09-Dec 11pm,131621.29
2022,10-Dec 12am,127649.63
2022,10-Dec 1am,124212.12
2022,10-Dec 2am,122023.26
2022,10-Dec 3am,121138.73
2022,10-Dec 4am,123595.96
2022,10-Dec 5am,132759.1
2022,10-Dec 6am,147821.23
2022,10-Dec 7am,163571.87
2022,10-Dec 8am,172067.48
2022,10-Dec 9am,178678.11
2022,10-Dec 10am,179530.12
2022,10-Dec 11am,178169.02
2022,10-Dec 12pm,177415.08
2022,10-Dec 1pm,173084.48
2022,10-Dec 2pm,169733.72
2022,10-Dec 3pm,168442.65
2022,10-Dec 4pm,166342.37
2022,10-Dec 5pm,167946.26
2022,10-Dec 6pm,171572.4
2022,10-Dec 7pm,166906.84
2022,10-Dec 8pm,155014.12
2022,10-Dec 9pm,145509.45
2022,10-Dec 10pm,137672.69
2022,10-Dec 11pm,132665.27
2022,11-Dec 12am,129154.2
2022,11-Dec 1am,126106.55
2022,11-Dec 2am,123430.18
2022,11-Dec 3am,122778.1
2022,11-Dec 4am,124636.51
2022,11-Dec 5am,132357.37
2022,11-Dec 6am,144408.62
2022,11-Dec 7am,156212.92
2022,11-Dec 8am,165106.32
2022,11-Dec 9am,172212.84
2022,11-Dec 10am,174317.11
2022,11-Dec 11am,174377.33
2022,11-Dec 12pm,172271.92
2022,11-Dec 1pm,167712.34
2022,11-Dec 2pm,163068.23
2022,11-Dec 3pm,160197.75
2022,11-Dec 4pm,156170.65
2022,11-Dec 5pm,157433.48
2022,11-Dec 6pm,161619.73
2022,11-Dec 7pm,157398.84
2022,11-Dec 8pm,146621.7
2022,11-Dec 9pm,138591.15
2022,11-Dec 10pm,132535.31
2022,11-Dec 11pm,127584.59
2022,12-Dec 12am,124147.58
2022,12-Dec 1am,121221.65
2022,12-Dec 2am,119466.48
2022,12-Dec 3am,118880.34
2022,12-Dec 4am,122003.53
2022,12-Dec 5am,132800.87
2022,12-Dec 6am,150025.57
2022,12-Dec 7am,168134.96
2022,12-Dec 8am,176048.22
2022,12-Dec 9am,180234.31
2022,12-Dec 10am,181482.46
2022,12-Dec 11am,180747.5
2022,12-Dec 12pm,178893.16
2022,12-Dec 1pm,173021.13
2022,12-Dec 2pm,170129.52
2022,12-Dec 3pm,169008.85
2022,12-Dec 4pm,168080.68
2022,12-Dec 5pm,169452.87
2022,12-Dec 6pm,173869.13
2022,12-Dec 7pm,168186.9
2022,12-Dec 8pm,156189.5
2022,12-Dec 9pm,147275.21
2022,12-Dec 10pm,140379.86
2022,12-Dec 11pm,135096.83
2022,13-Dec 12am,130486.67
2022,13-Dec 1am,127210.38
2022,13-Dec 2am,124898.35
2022,13-Dec 3am,124690.09
2022,13-Dec 4am,127996.89
2022,13-Dec 5am,138385.34
2022,13-Dec 6am,155426.23
2022,13-Dec 7am,172535.79
2022,13-Dec 8am,178343.24
2022,13-Dec 9am,181843.3
2022,13-Dec 10am,182554.81
2022,13-Dec 11am,180137.76
2022,13-Dec 12pm,177883.83
2022,13-Dec 1pm,171879.8
2022,13-Dec 2pm,168353.56
2022,13-Dec 3pm,169834.94
2022,13-Dec 4pm,168531.97
2022,13-Dec 5pm,169834.36
2022,13-Dec 6pm,176055.14
2022,13-Dec 7pm,171165.6
2022,13-Dec 8pm,158983.14
2022,13-Dec 9pm,149749.91
2022,13-Dec 10pm,142883.72
2022,13-Dec 11pm,137317.65
2022,14-Dec 12am,132810.1
2022,14-Dec 1am,129833.75
2022,14-Dec 2am,127786.01
2022,14-Dec 3am,127198.46
2022,14-Dec 4am,129490.29
2022,14-Dec 5am,140584.85
2022,14-Dec 6am,157775.46
2022,14-Dec 7am,174182.13
2022,14-Dec 8am,180050.86
2022,14-Dec 9am,183794.0
2022,14-Dec 10am,183980.79
2022,14-Dec 11am,182851.65
2022,14-Dec 12pm,179218.26
2022,14-Dec 1pm,174024.53
2022,14-Dec 2pm,172089.16
2022,14-Dec 3pm,171918.56
2022,14-Dec 4pm,170796.22
2022,14-Dec 5pm,171256.3
2022,14-Dec 6pm,175923.85
2022,14-Dec 7pm,171644.69
2022,14-Dec 8pm,160081.29
2022,14-Dec 9pm,151998.65
2022,14-Dec 10pm,144843.58
2022,14-Dec 11pm,139410.39
2022,15-Dec 12am,134757.63
2022,15-Dec 1am,131147.29
2022,15-Dec 2am,128367.84
2022,15-Dec 3am,126717.57
2022,15-Dec 4am,128989.85
2022,15-Dec 5am,140054.62
2022,15-Dec 6am,158390.37
2022,15-Dec 7am,173986.27
2022,15-Dec 8am,179051.84
2022,15-Dec 9am,183328.81
2022,15-Dec 10am,184158.68
2022,15-Dec 11am,182318.26
2022,15-Dec 12pm,179647.92
2022,15-Dec 1pm,174688.14
2022,15-Dec 2pm,172698.85
2022,15-Dec 3pm,170837.15
2022,15-Dec 4pm,170183.44
2022,15-Dec 5pm,171276.32
2022,15-Dec 6pm,176161.73
2022,15-Dec 7pm,172581.62
2022,15-Dec 8pm,161837.04
2022,15-Dec 9pm,153273.67
2022,15-Dec 10pm,145867.84
2022,15-Dec 11pm,140457.78
2022,16-Dec 12am,135177.76
2022,16-Dec 1am,131589.76
2022,16-Dec 2am,129805.83
2022,16-Dec 3am,128789.26
2022,16-Dec 4am,132011.96
2022,16-Dec 5am,143754.2
2022,16-Dec 6am,159597.75
2022,16-Dec 7am,173623.72
2022,16-Dec 8am,177796.01
